6748	6594
1383	9872
16424	9119
16838	13730
3026	779
5668	6725
16618	10900
15842	13336
1489	1385
7990	4962
3507	8519
5338	931
2677	12327
14387	1100
13117	12209
1588	9776
373	4206
15345	4676
22044	1720
7467	3388
3118	7040
11340	617
17439	12721
16958	13156
21459	504
10812	4072
8479	5661
8167	954
5365	1502
23045	11521
21416	9006
6838	3308
6089	5157
3539	12996
23097	4526
1052	1452
1410	6599
6726	3957
10572	12530
21856	11208
9843	5325
17909	10822
10554	11737
1152	1725
9301	3768
424	3309
13167	6831
20178	5858
16777	9008
4579	11562
1205	11202
8269	8960
5644	13178
6741	5108
19239	7679
20995	1998
12297	6773
6828	13164
7406	4102
10149	1328
19181	6642
15179	5391
16884	3474
6862	522
2539	11614
19251	11103
22856	1887
10333	7131
22421	7449
3276	5179
4801	3153
5580	9165
22328	1731
6728	11540
14950	241
14855	8523
14973	13410
11203	13776
20592	8052
19022	1540
4720	8928
12934	891
8858	2519
2834	3354
16813	12241
21013	6306
14281	8727
12700	7819
15804	1641
5875	10768
5830	6734
1668	2415
20875	2058
16870	6715
7257	12284
21161	1957
2838	10190
10023	10285
3545	10554
4057	5481
14312	7704
15004	518
11366	12643
9131	6943
3595	10388
5324	10316
4167	6151
5847	9505
8942	466
19691	8017
22453	7307
3840	12665
20966	5875
5361	11376
11446	3595
21068	8150
18654	7334
3237	680
18549	8036
1238	7366
20828	11125
9214	1938
2820	2906
4652	8391
18303	2011
10043	6032
13600	808
9422	1473
17598	9548
6909	608
4449	8069
1027	10113
18419	13453
1188	2311
12447	9338
9878	10033
14836	13112
20249	11393
19754	8297
9076	1750
3441	400
21857	9567
28	11023
314	5659
13529	8878
18078	10381
16654	5112
12225	4586
21868	6482
13968	9144
9728	6125
20044	3053
1216	6339
21486	184
14664	173
15788	12606
14395	7645
3521	13504
10794	738
22790	1901
15721	4031
13074	5026
21658	4986
22331	4011
7760	2037
5855	2524
11681	10041
15436	2641
15535	4024
16331	1241
14270	1640
6800	10995
19338	11476
10978	11412
11529	13478
14378	6716
9957	13354
10028	7316
17004	2723
19299	4558
13946	2485
10099	8175
1691	8482
9852	2370
3283	7796
3764	714
12969	3105
11855	9033
10969	2025
20590	8217
18089	3286
17049	7976
21084	1567
1737	11690
6490	8035
271	11936
13753	11513
4165	9514
12245	911
287	10130
12990	13263
4297	2750
19	9287
21004	10143
4056	6253
13193	3345
21058	8469
6324	4128
7380	8506
4895	7243
15747	4160
19232	8771
4894	10696
20222	5061
3401	12357
14556	108
17561	5320
19202	4375
4329	7992
10900	1012
1329	3726
22311	2259
15571	10254
12080	6099
10303	6446
17458	8917
17140	6015
3684	10072
6677	4150
19831	10239
21248	10909
1820	1819
8035	11013
7846	4277
1920	10390
14722	7810
10006	6210
22483	9492
19860	10632
20146	7444
14893	7041
22608	7788
7613	3465
10974	12197
10641	13268
21533	4378
4458	7885
252	4788
7995	3775
7866	6273
16309	1907
9632	9478
20375	10655
13975	11483
18001	9615
15925	11349
1744	5802
20523	12313
5521	1647
7587	1978
8863	10459
11544	3888
5253	5602
19449	10019
2139	10527
22639	12056
6285	2550
2057	4630
22191	13115
22563	7306
6103	11801
507	7213
8100	1827
22406	284
4797	1245
16321	6064
1130	8105
5003	1204
3241	8093
5657	7553
11361	5839
5090	3749
4892	9152
14454	5932
11417	8002
9440	7431
3514	11648
19193	875
20209	8739
8317	5812
12769	4174
20986	1263
16350	6291
773	7826
5263	606
22651	9335
5051	7820
12356	7818
11929	2099
8960	1539
6260	8257
1094	6687
11809	4067
22270	5368
1980	4065
5224	13589
5926	7259
4610	500
7225	4419
16681	4182
8650	1853
21534	8205
13299	3701
7911	1072
4779	13680
1268	5435
23282	7247
983	2212
6627	9225
13026	12509
2020	2965
13244	11101
14525	9218
6266	13001
14766	12840
10817	5453
14237	12638
16363	2379
19740	5041
660	12133
6950	12455
397	1461
11596	8687
15997	543
23070	1409
10732	3645
22978	5764
5607	8736
14329	7609
22112	1557
14096	1926
7018	3881
15898	6740
1957	9559
19015	3369
22715	8794
21453	861
10049	3390
4163	7461
19183	8184
9634	6327
23012	6870
6509	8070
6833	6175
22080	1716
15959	6886
3754	5619
11613	5336
19209	11915
6425	4078
22007	2848
13841	6410
6093	8829
326	6729
4904	5500
19932	5447
17837	11191
3031	5038
8012	11753
421	663
12066	4176
21548	12118
1061	13523
20334	7751
13896	8595
13118	13593
14665	1877
14031	218
8851	189
17808	1568
4604	2946
14138	5655
8464	5716
5309	67
5756	13529
17121	5476
5110	1790
20170	3329
10550	10430
20075	7153
15096	13754
20350	6457
13677	3869
17452	9539
1511	8783
3365	10153
